time,setpoint,position,following_err,t_ms
1900-01-01 08:37:25.570457,50.0,50.17,0.1700000000000017,8177
1900-01-01 08:37:25.671574,50.0,50.14,0.14000000000000057,8278
1900-01-01 08:37:25.772484,50.0,50.05,0.04999999999999716,8379
1900-01-01 08:37:25.873419,50.0,50.05,0.04999999999999716,8480
1900-01-01 08:37:25.974325,50.0,49.94,0.060000000000002274,8581
1900-01-01 08:37:26.075301,50.0,49.76,0.240000000000002,8682
1900-01-01 08:37:26.175942,50.0,49.73,0.2700000000000031,8782
1900-01-01 08:37:26.276399,50.0,49.83,0.1700000000000017,8883
1900-01-01 08:37:26.377461,50.0,49.9,0.10000000000000142,8984
1900-01-01 08:37:26.478493,50.0,49.95,0.04999999999999716,9085
1900-01-01 08:37:26.579547,50.0,50.16,0.1599999999999966,9186
1900-01-01 08:37:26.680197,50.0,50.31,0.3100000000000023,9287
1900-01-01 08:37:26.781220,50.0,50.1,0.10000000000000142,9388
1900-01-01 08:37:26.882222,50.0,50.05,0.04999999999999716,9489
1900-01-01 08:37:26.983122,50.0,49.87,0.13000000000000256,9590
1900-01-01 08:37:27.084121,50.0,49.8,0.20000000000000284,9691
1900-01-01 08:37:27.185424,50.0,49.51,0.490000000000002,9792
1900-01-01 08:37:27.286174,50.0,50.05,0.04999999999999716,9893
1900-01-01 08:37:27.386849,50.0,50.36,0.35999999999999943,9993
1900-01-01 08:37:27.487853,49.9,50.44,0.5399999999999991,10094
1900-01-01 08:37:27.588840,49.8,50.44,0.6400000000000006,10195
1900-01-01 08:37:27.689271,49.7,50.38,0.6799999999999997,10296
1900-01-01 08:37:27.790318,49.6,50.17,0.5700000000000003,10397
1900-01-01 08:37:27.891188,49.5,49.92,0.4200000000000017,10498
1900-01-01 08:37:27.992223,49.4,49.8,0.3999999999999986,10599
1900-01-01 08:37:28.093227,49.3,49.58,0.28000000000000114,10700
1900-01-01 08:37:28.194263,49.2,49.29,0.0899999999999963,10801
1900-01-01 08:37:28.295137,49.1,49.22,0.11999999999999744,10902
1900-01-01 08:37:28.396398,49.0,49.14,0.14000000000000057,11003
1900-01-01 08:37:28.497117,48.9,49.14,0.240000000000002,11104
1900-01-01 08:37:28.598090,48.8,49.03,0.23000000000000398,11205
1900-01-01 08:37:28.699036,48.7,49.07,0.36999999999999744,11306
1900-01-01 08:37:28.799814,48.6,48.85,0.25,11406
1900-01-01 08:37:28.900777,48.5,48.83,0.3299999999999983,11507
1900-01-01 08:37:29.001403,48.4,48.74,0.3400000000000034,11608
