time,setpoint,position,following_err,t_ms
1900-01-01 17:16:25.188556,30.01973272,28.96,1.0597327199999995,77991
1900-01-01 17:16:25.289020,30.0,28.63,1.370000000000001,78092
1900-01-01 17:16:25.389927,30.01973272,28.45,1.569732720000001,78192
1900-01-01 17:16:25.490403,30.07885299,28.58,1.4988529900000032,78293
1900-01-01 17:16:25.591753,30.17712749,29.21,0.9671274899999993,78394
1900-01-01 17:16:25.692967,30.31416839,29.4,0.9141683900000004,78495
1900-01-01 17:16:25.793833,30.48943484,29.28,1.2094348400000001,78596
1900-01-01 17:16:25.894589,30.70223514,29.42,1.2822351399999974,78697
1900-01-01 17:16:25.995417,30.95172948,29.5,1.451729480000001,78798
1900-01-01 17:16:26.096281,31.2369332,29.98,1.2569331999999989,78899
1900-01-01 17:16:26.196750,31.55672074,30.25,1.3067207399999994,78999
1900-01-01 17:16:26.297586,31.90983006,30.16,1.7498300600000007,79100
1900-01-01 17:16:26.398612,32.29486757,30.45,1.8448675700000017,79201
1900-01-01 17:16:26.499330,32.71031373,31.54,1.1703137300000037,79302
1900-01-01 17:16:26.600407,33.15452894,31.78,1.3745289399999976,79403
1900-01-01 17:16:26.701023,33.6257601,32.53,1.0957600999999997,79504
1900-01-01 17:16:26.801958,34.12214748,32.49,1.6321474800000004,79604
1900-01-01 17:16:26.902905,34.64173205,33.22,1.4217320500000028,79705
1900-01-01 17:16:27.003485,35.18246326,33.56,1.6224632599999964,79806
1900-01-01 17:16:27.104238,35.74220708,33.82,1.9222070799999997,79907
1900-01-01 17:16:27.204656,36.31875447,35.3,1.0187544700000046,80007
1900-01-01 17:16:27.305167,36.90983006,35.32,1.589830059999997,80108
1900-01-01 17:16:27.405923,37.51310113,36.0,1.5131011300000026,80208
1900-01-01 17:16:27.506564,38.12618685,36.88,1.2461868500000008,80309
1900-01-01 17:16:27.607591,38.74666766,37.92,0.8266676599999982,80410
1900-01-01 17:16:27.708581,39.3720948,38.7,0.6720947999999964,80511
1900-01-01 17:16:27.809557,40.0,38.95,1.0499999999999972,80612
1900-01-01 17:16:27.910509,41.25333234,39.77,1.483332339999997,80713
1900-01-01 17:16:28.011387,42.48689887,39.65,2.836898869999999,80814
1900-01-01 17:16:28.112353,43.68124553,40.86,2.821245529999999,80915
1900-01-01 17:16:28.213315,44.81753674,41.86,2.957536740000002,81016
1900-01-01 17:16:28.313770,45.87785252,42.47,3.4078525199999987,81116
1900-01-01 17:16:28.414414,46.84547106,43.85,2.99547106,81217
1900-01-01 17:16:28.515713,47.70513243,45.35,2.3551324299999976,81318
1900-01-01 17:16:28.616372,48.44327926,47.62,0.8232792599999996,81419
1900-01-01 17:16:28.717208,49.04827052,48.8,0.2482705200000055,81520
1900-01-01 17:16:28.817767,49.51056516,49.42,0.09056515999999704,81620
1900-01-01 17:16:28.918706,49.82287251,50.94,1.1171274899999943,81721
1900-01-01 17:16:29.019118,49.98026728,51.69,1.709732719999998,81822
1900-01-01 17:16:29.119607,49.98026728,52.26,2.2797327199999984,81922
1900-01-01 17:16:29.220402,49.82287251,52.55,2.7271274899999938,82023
1900-01-01 17:16:29.321282,49.51056516,53.13,3.619434840000004,82124
1900-01-01 17:16:29.421913,49.04827052,53.17,4.121729479999999,82224
1900-01-01 17:16:29.522982,48.44327926,52.91,4.4667207399999995,82325
1900-01-01 17:16:29.623655,47.70513243,52.33,4.624867569999999,82426
1900-01-01 17:16:29.725097,46.84547106,51.55,4.704528939999996,82528
1900-01-01 17:16:29.825646,45.87785252,49.87,3.99214748,82628
1900-01-01 17:16:29.926601,44.81753674,49.24,4.422463260000001,82729
1900-01-01 17:16:30.027815,43.68124553,47.44,3.7587544699999995,82830
1900-01-01 17:16:30.128746,42.48689887,46.71,4.223101130000003,82931
1900-01-01 17:16:30.229166,41.25333234,44.82,3.5666676600000002,83032
1900-01-01 17:16:30.329827,40.0,43.22,3.219999999999999,83132
1900-01-01 17:16:30.430842,38.74666766,41.26,2.513332339999998,83233
1900-01-01 17:16:30.531385,37.51310113,40.57,3.0568988699999977,83334
1900-01-01 17:16:30.632167,36.31875447,39.4,3.081245529999997,83435
1900-01-01 17:16:30.733184,35.18246326,37.39,2.207536740000002,83536
1900-01-01 17:16:30.834122,34.12214748,37.0,2.8778525199999976,83637
1900-01-01 17:16:30.935085,33.15452894,34.77,1.6154710600000044,83738
1900-01-01 17:16:31.036548,32.29486757,34.02,1.7251324300000022,83839
1900-01-01 17:16:31.137484,31.55672074,32.0,0.4432792600000006,83940
1900-01-01 17:16:31.238469,30.95172948,30.01,0.9417294799999993,84041
1900-01-01 17:16:31.338911,30.48943484,29.98,0.5094348400000008,84141
1900-01-01 17:16:31.439873,30.17712749,29.42,0.7571274899999985,84242
1900-01-01 17:16:31.540963,30.01973272,28.6,1.419732719999999,84343
1900-01-01 17:16:31.642344,30.01973272,28.04,1.9797327200000012,84445
1900-01-01 17:16:31.743206,30.17712749,28.38,1.7971274900000012,84546
1900-01-01 17:16:31.844306,30.48943484,28.14,2.3494348400000007,84647
1900-01-01 17:16:31.944880,30.95172948,27.67,3.281729479999999,84747
1900-01-01 17:16:32.045829,31.55672074,27.12,4.436720739999998,84848
1900-01-01 17:16:32.146715,32.29486757,28.16,4.134867570000001,84949
1900-01-01 17:16:32.247404,33.15452894,28.23,4.924528939999998,85050
1900-01-01 17:16:32.348340,34.12214748,29.42,4.702147480000001,85151
1900-01-01 17:16:32.448869,35.18246326,30.57,4.612463259999998,85251
1900-01-01 17:16:32.549556,36.31875447,32.68,3.638754470000002,85352
1900-01-01 17:16:32.650747,37.51310113,33.31,4.20310113,85453
1900-01-01 17:16:32.751836,38.74666766,34.14,4.606667659999999,85554
1900-01-01 17:16:32.852757,40.0,35.21,4.789999999999999,85655
1900-01-01 17:16:32.953630,41.25333234,36.1,5.153332339999999,85756
1900-01-01 17:16:33.054528,42.48689887,37.58,4.906898869999999,85857
1900-01-01 17:16:33.155392,43.68124553,40.31,3.371245529999996,85958
1900-01-01 17:16:33.256082,44.81753674,42.06,2.757536739999999,86059
1900-01-01 17:16:33.357135,45.87785252,42.97,2.9078525199999987,86160
1900-01-01 17:16:33.457755,46.84547106,44.72,2.1254710600000024,86260
1900-01-01 17:16:33.559105,47.70513243,46.04,1.6651324299999999,86362
1900-01-01 17:16:33.660019,48.44327926,46.72,1.7232792599999982,86463
1900-01-01 17:16:33.760887,49.04827052,48.93,0.11827052000000293,86563
1900-01-01 17:16:33.861426,49.51056516,49.56,0.04943484000000353,86664
1900-01-01 17:16:33.962126,49.82287251,51.19,1.3671274899999943,86765
1900-01-01 17:16:34.063327,49.98026728,51.82,1.8397327200000007,86866
1900-01-01 17:16:34.164270,49.98026728,52.16,2.179732719999997,86967
1900-01-01 17:16:34.265279,49.82287251,52.72,2.8971274899999955,87068
1900-01-01 17:16:34.366457,49.51056516,52.88,3.369434840000004,87169
1900-01-01 17:16:34.467745,49.04827052,52.88,3.83172948,87270
1900-01-01 17:16:34.568256,48.44327926,52.86,4.416720740000002,87371
1900-01-01 17:16:34.669145,47.70513243,52.55,4.844867569999998,87472
1900-01-01 17:16:34.769799,46.84547106,51.55,4.704528939999996,87572
1900-01-01 17:16:34.870511,45.87785252,51.12,5.24214748,87673
1900-01-01 17:16:34.971851,44.81753674,49.42,4.60246326,87774
1900-01-01 17:16:35.072942,43.68124553,48.17,4.4887544700000035,87875
1900-01-01 17:16:35.174225,42.48689887,46.89,4.403101130000003,87977
1900-01-01 17:16:35.275218,41.25333234,45.55,4.296667659999997,88078
1900-01-01 17:16:35.375931,40.0,43.65,3.6499999999999986,88178
1900-01-01 17:16:35.477001,38.74666766,42.98,4.233332339999997,88280
1900-01-01 17:16:35.578234,37.51310113,41.86,4.346898869999997,88381
1900-01-01 17:16:35.679177,36.31875447,39.94,3.621245529999996,88482
1900-01-01 17:16:35.779774,35.18246326,37.2,2.017536740000004,88582
1900-01-01 17:16:35.880846,34.12214748,36.64,2.517852519999998,88683
1900-01-01 17:16:35.981770,33.15452894,33.55,0.39547105999999843,88784
1900-01-01 17:16:36.082857,32.29486757,33.14,0.8451324299999996,88885
1900-01-01 17:16:36.183314,31.55672074,31.39,0.1667207399999988,88986
1900-01-01 17:16:36.283865,30.95172948,30.49,0.46172948000000247,89086
1900-01-01 17:16:36.384787,30.48943484,29.57,0.919434840000001,89187
1900-01-01 17:16:36.485744,30.17712749,29.19,0.9871274899999989,89288
1900-01-01 17:16:36.586964,30.01973272,29.14,0.8797327199999998,89389
1900-01-01 17:16:36.688241,30.01973272,28.41,1.6097327200000002,89491
1900-01-01 17:16:36.789527,30.17712749,27.99,2.1871274900000017,89592
1900-01-01 17:16:36.890217,30.48943484,27.43,3.0594348400000015,89693
1900-01-01 17:16:36.991143,30.95172948,27.38,3.571729480000002,89794
1900-01-01 17:16:37.092200,31.55672074,27.5,4.056720739999999,89895
1900-01-01 17:16:37.193275,32.29486757,28.43,3.8648675700000013,89996
1900-01-01 17:16:37.294009,33.15452894,29.01,4.144528939999997,90097
1900-01-01 17:16:37.394711,34.12214748,29.42,4.702147480000001,90197
1900-01-01 17:16:37.495631,35.18246326,30.44,4.742463259999997,90298
1900-01-01 17:16:37.596280,36.31875447,32.22,4.098754470000003,90399
1900-01-01 17:16:37.697034,37.51310113,32.49,5.023101130000001,90500
1900-01-01 17:16:37.797970,38.74666766,34.99,3.756667659999998,90600
1900-01-01 17:16:37.899262,40.0,36.01,3.990000000000002,90702
1900-01-01 17:16:37.999807,80.0,36.76,43.24,90802
1900-01-01 17:16:38.101005,80.0,39.11,40.89,90904
1900-01-01 17:16:38.201991,80.0,39.9,40.1,91004
1900-01-01 17:16:38.303272,80.0,42.08,37.92,91106
1900-01-01 17:16:38.404085,80.0,45.24,34.76,91207
1900-01-01 17:16:38.504494,80.0,49.12,30.880000000000003,91307
1900-01-01 17:16:38.604945,80.0,55.92,24.08,91407
1900-01-01 17:16:38.705648,80.0,58.33,21.67,91508
1900-01-01 17:16:38.806498,80.0,65.71,14.290000000000006,91609
1900-01-01 17:16:38.907419,80.0,71.01,8.989999999999995,91710
1900-01-01 17:16:39.008040,80.0,76.23,3.769999999999996,91811
1900-01-01 17:16:39.109084,80.0,81.59,1.5900000000000034,91912
1900-01-01 17:16:39.209979,80.0,80.62,0.6200000000000045,92012
1900-01-01 17:16:39.310472,80.0,87.61,7.609999999999999,92113
1900-01-01 17:16:39.411163,80.0,91.21,11.209999999999994,92214
1900-01-01 17:16:39.511577,80.0,92.3,12.299999999999997,92314
1900-01-01 17:16:39.612520,80.0,92.72,12.719999999999999,92415
1900-01-01 17:16:39.713598,80.0,91.82,11.819999999999993,92516
1900-01-01 17:16:39.814224,80.0,89.54,9.540000000000006,92617
1900-01-01 17:16:39.915001,80.0,86.57,6.569999999999993,92718
1900-01-01 17:16:40.016234,80.0,84.82,4.819999999999993,92819
1900-01-01 17:16:40.117451,80.0,81.23,1.230000000000004,92920
1900-01-01 17:16:40.218864,80.0,79.21,0.7900000000000063,93021
1900-01-01 17:16:40.319777,80.0,78.48,1.519999999999996,93122
1900-01-01 17:16:40.420758,80.0,78.44,1.5600000000000023,93223
1900-01-01 17:16:40.521616,80.0,78.8,1.2000000000000028,93324
1900-01-01 17:16:40.622854,80.0,79.45,0.5499999999999972,93425
1900-01-01 17:16:40.723775,80.0,79.53,0.46999999999999886,93526
1900-01-01 17:16:40.824759,80.0,79.09,0.9099999999999966,93627
1900-01-01 17:16:40.925900,80.0,78.9,1.0999999999999943,93728
1900-01-01 17:16:41.027301,80.0,78.67,1.3299999999999983,93830
1900-01-01 17:16:41.128669,80.0,79.29,0.7099999999999937,93931
1900-01-01 17:16:41.229573,80.0,79.14,0.8599999999999994,94032
1900-01-01 17:16:41.330612,80.0,79.38,0.6200000000000045,94133
1900-01-01 17:16:41.431201,80.0,79.74,0.2600000000000051,94234
1900-01-01 17:16:41.531955,80.0,79.33,0.6700000000000017,94334
1900-01-01 17:16:41.633330,80.0,79.19,0.8100000000000023,94436
1900-01-01 17:16:41.734640,80.0,79.87,0.12999999999999545,94537
1900-01-01 17:16:41.835611,80.0,79.57,0.4300000000000068,94638
1900-01-01 17:16:41.936574,80.0,79.63,0.37000000000000455,94739
1900-01-01 17:16:42.037091,80.0,80.23,0.23000000000000398,94840
1900-01-01 17:16:42.138265,80.0,80.21,0.20999999999999375,94941
1900-01-01 17:16:42.239878,80.0,80.04,0.04000000000000625,95042
1900-01-01 17:16:42.340749,80.0,79.55,0.45000000000000284,95143
1900-01-01 17:16:42.441971,80.0,79.94,0.060000000000002274,95244
1900-01-01 17:16:42.542914,80.0,79.97,0.030000000000001137,95345
1900-01-01 17:16:42.643498,80.0,79.62,0.37999999999999545,95446
1900-01-01 17:16:42.744258,80.0,80.04,0.04000000000000625,95547
1900-01-01 17:16:42.845372,80.0,80.16,0.1599999999999966,95648
1900-01-01 17:16:42.945787,80.0,80.16,0.1599999999999966,95748
1900-01-01 17:16:43.047234,80.0,79.92,0.0799999999999983,95850
1900-01-01 17:16:43.147680,80.0,79.68,0.3199999999999932,95950
1900-01-01 17:16:43.248428,80.0,79.33,0.6700000000000017,96051
1900-01-01 17:16:43.349407,80.0,79.55,0.45000000000000284,96152
1900-01-01 17:16:43.450762,80.0,79.72,0.28000000000000114,96253
1900-01-01 17:16:43.551750,80.0,80.45,0.45000000000000284,96354
1900-01-01 17:16:43.652940,80.0,80.64,0.6400000000000006,96455
1900-01-01 17:16:43.753979,80.0,80.45,0.45000000000000284,96556
1900-01-01 17:16:43.854933,80.0,80.21,0.20999999999999375,96657
1900-01-01 17:16:43.955541,80.0,79.92,0.0799999999999983,96758
1900-01-01 17:16:44.056451,80.0,79.82,0.18000000000000682,96859
1900-01-01 17:16:44.157699,80.0,79.7,0.29999999999999716,96960
1900-01-01 17:16:44.258642,80.0,79.74,0.2600000000000051,97061
1900-01-01 17:16:44.359376,80.0,79.97,0.030000000000001137,97162
1900-01-01 17:16:44.460292,80.0,80.13,0.12999999999999545,97263
1900-01-01 17:16:44.561242,80.0,80.21,0.20999999999999375,97364
1900-01-01 17:16:44.662297,80.0,80.09,0.09000000000000341,97465
1900-01-01 17:16:44.763662,80.0,79.91,0.09000000000000341,97566
1900-01-01 17:16:44.864542,80.0,79.55,0.45000000000000284,97667
1900-01-01 17:16:44.965546,80.0,80.04,0.04000000000000625,97768
1900-01-01 17:16:45.066713,80.0,80.04,0.04000000000000625,97869
1900-01-01 17:16:45.167924,80.0,80.21,0.20999999999999375,97970
1900-01-01 17:16:45.268864,80.0,80.16,0.1599999999999966,98071
1900-01-01 17:16:45.369816,80.0,79.67,0.3299999999999983,98172
1900-01-01 17:16:45.471126,80.0,79.85,0.15000000000000568,98274
1900-01-01 17:16:45.571488,80.0,79.41,0.5900000000000034,98374
1900-01-01 17:16:45.672588,80.0,80.09,0.09000000000000341,98475
1900-01-01 17:16:45.773509,80.0,80.21,0.20999999999999375,98576
1900-01-01 17:16:45.873898,80.0,80.14,0.14000000000000057,98676
1900-01-01 17:16:45.974841,80.0,80.09,0.09000000000000341,98777
1900-01-01 17:16:46.075802,80.0,79.97,0.030000000000001137,98878
1900-01-01 17:16:46.176273,80.0,79.91,0.09000000000000341,98979
1900-01-01 17:16:46.277240,80.0,79.85,0.15000000000000568,99080
1900-01-01 17:16:46.377953,80.0,79.92,0.0799999999999983,99180
1900-01-01 17:16:46.478973,80.0,80.04,0.04000000000000625,99281
1900-01-01 17:16:46.579898,80.0,80.3,0.29999999999999716,99382
1900-01-01 17:16:46.680477,80.0,80.28,0.28000000000000114,99483
1900-01-01 17:16:46.781376,80.0,80.3,0.29999999999999716,99584
1900-01-01 17:16:46.882239,80.0,80.23,0.23000000000000398,99685
1900-01-01 17:16:46.983033,80.0,80.23,0.23000000000000398,99786
1900-01-01 17:16:47.083855,80.0,80.11,0.10999999999999943,99886
1900-01-01 17:16:47.184621,80.0,80.04,0.04000000000000625,99987
1900-01-01 17:16:47.285667,80.0,79.57,0.4300000000000068,100088
1900-01-01 17:16:47.386420,80.0,79.91,0.09000000000000341,100189
1900-01-01 17:16:47.487220,80.0,79.92,0.0799999999999983,100290
1900-01-01 17:16:47.587905,80.0,79.91,0.09000000000000341,100390
1900-01-01 17:16:47.689090,80.0,79.91,0.09000000000000341,100492
1900-01-01 17:16:47.789629,80.0,79.92,0.0799999999999983,100592
1900-01-01 17:16:47.890932,80.0,79.8,0.20000000000000284,100693
1900-01-01 17:16:47.991704,80.0,79.31,0.6899999999999977,100794
1900-01-01 17:16:48.092205,10.0,79.28,69.28,100895
1900-01-01 17:16:48.193273,10.0,79.79,69.79,100996
1900-01-01 17:16:48.294126,10.0,78.85,68.85,101097
1900-01-01 17:16:48.395223,10.0,77.19,67.19,101198
1900-01-01 17:16:48.496584,10.0,74.43,64.43,101299
1900-01-01 17:16:48.597047,10.0,70.42,60.42,101400
1900-01-01 17:16:48.697546,10.0,66.26,56.260000000000005,101500
1900-01-01 17:16:48.798222,10.0,63.69,53.69,101601
1900-01-01 17:16:48.899202,10.0,55.0,45.0,101702
1900-01-01 17:16:48.999760,10.0,48.34,38.34,101802
1900-01-01 17:16:49.100695,10.0,40.87,30.869999999999997,101903
1900-01-01 17:16:49.201228,10.0,36.71,26.71,102004
1900-01-01 17:16:49.302231,10.0,28.35,18.35,102105
1900-01-01 17:16:49.402948,10.0,18.5,8.5,102205
1900-01-01 17:16:49.503812,10.0,60.59,50.59,102306
1900-01-01 17:16:49.604784,10.0,8.64,1.3599999999999994,102407
1900-01-01 17:16:49.706007,10.0,9.0,1.0,102509
1900-01-01 17:16:49.807050,10.0,9.08,0.9199999999999999,102610
1900-01-01 17:16:49.908361,10.0,9.02,0.9800000000000004,102711
1900-01-01 17:16:50.009292,10.0,9.02,0.9800000000000004,102812
1900-01-01 17:16:50.109817,10.0,9.03,0.9700000000000006,102912
1900-01-01 17:16:50.211235,10.0,9.05,0.9499999999999993,103014
1900-01-01 17:16:50.312665,10.0,8.61,1.3900000000000006,103115
1900-01-01 17:16:50.413858,10.0,8.64,1.3599999999999994,103216
1900-01-01 17:16:50.514459,10.0,9.0,1.0,103317
1900-01-01 17:16:50.614873,10.0,8.98,1.0199999999999996,103417
1900-01-01 17:16:50.715687,10.0,9.08,0.9199999999999999,103518
1900-01-01 17:16:50.816799,10.0,9.03,0.9700000000000006,103619
1900-01-01 17:16:50.917317,10.0,9.12,0.8800000000000008,103720
1900-01-01 17:16:51.017767,10.0,8.71,1.2899999999999991,103820
1900-01-01 17:16:51.118698,10.0,8.73,1.2699999999999996,103921
1900-01-01 17:16:51.219589,10.0,9.08,0.9199999999999999,104022
1900-01-01 17:16:51.320070,10.0,8.68,1.3200000000000003,104123
1900-01-01 17:16:51.421126,10.0,8.68,1.3200000000000003,104224
1900-01-01 17:16:51.521884,10.0,8.68,1.3200000000000003,104324
1900-01-01 17:16:51.622650,10.0,8.71,1.2899999999999991,104425
1900-01-01 17:16:51.723194,10.0,9.05,0.9499999999999993,104526
1900-01-01 17:16:51.824454,10.0,8.66,1.3399999999999999,104627
1900-01-01 17:16:51.925211,10.0,9.03,0.9700000000000006,104728
1900-01-01 17:16:52.026142,10.0,8.59,1.4100000000000001,104829
1900-01-01 17:16:52.126499,10.0,8.62,1.3800000000000008,104929
1900-01-01 17:16:52.227370,10.0,8.68,1.3200000000000003,105030
1900-01-01 17:16:52.328609,10.0,8.68,1.3200000000000003,105131
1900-01-01 17:16:52.429968,10.0,8.61,1.3900000000000006,105232
1900-01-01 17:16:52.530508,10.0,8.64,1.3599999999999994,105333
1900-01-01 17:16:52.631373,10.0,8.66,1.3399999999999999,105434
1900-01-01 17:16:52.732298,10.0,9.1,0.9000000000000004,105535
1900-01-01 17:16:52.833146,10.0,8.69,1.3100000000000005,105636
1900-01-01 17:16:52.933631,10.0,8.71,1.2899999999999991,105736
1900-01-01 17:16:53.034482,10.0,8.73,1.2699999999999996,105837
1900-01-01 17:16:53.135219,10.0,8.66,1.3399999999999999,105938
1900-01-01 17:16:53.235877,10.0,8.66,1.3399999999999999,106038
1900-01-01 17:16:53.336915,10.0,8.59,1.4100000000000001,106139
1900-01-01 17:16:53.437869,10.0,8.61,1.3900000000000006,106240
1900-01-01 17:16:53.538604,10.0,8.62,1.3800000000000008,106341
1900-01-01 17:16:53.639885,10.0,8.66,1.3399999999999999,106442
1900-01-01 17:16:53.740828,10.0,8.74,1.2599999999999998,106543
1900-01-01 17:16:53.841922,10.0,8.66,1.3399999999999999,106644
1900-01-01 17:16:53.942817,10.0,8.68,1.3200000000000003,106745
1900-01-01 17:16:54.043950,10.0,8.73,1.2699999999999996,106846
1900-01-01 17:16:54.145000,10.0,8.59,1.4100000000000001,106948
1900-01-01 17:16:54.245904,10.0,8.61,1.3900000000000006,107048
1900-01-01 17:16:54.346505,10.0,8.61,1.3900000000000006,107149
1900-01-01 17:16:54.447242,10.0,8.64,1.3599999999999994,107250
1900-01-01 17:16:54.547694,10.0,8.59,1.4100000000000001,107350
1900-01-01 17:16:54.648273,10.0,8.66,1.3399999999999999,107451
1900-01-01 17:16:54.749435,10.0,8.64,1.3599999999999994,107552
1900-01-01 17:16:54.850559,10.0,8.57,1.4299999999999997,107653
1900-01-01 17:16:54.951339,10.0,8.56,1.4399999999999995,107754
1900-01-01 17:16:55.051811,10.0,8.98,1.0199999999999996,107854
1900-01-01 17:16:55.153030,10.0,8.57,1.4299999999999997,107956
1900-01-01 17:16:55.253967,10.0,8.66,1.3399999999999999,108056
1900-01-01 17:16:55.355069,10.0,8.54,1.4600000000000009,108158
1900-01-01 17:16:55.455983,10.0,8.62,1.3800000000000008,108258
1900-01-01 17:16:55.556978,10.0,8.64,1.3599999999999994,108359
1900-01-01 17:16:55.657951,10.0,8.61,1.3900000000000006,108460
1900-01-01 17:16:55.758895,10.0,8.57,1.4299999999999997,108561
1900-01-01 17:16:55.859460,10.0,8.62,1.3800000000000008,108662
1900-01-01 17:16:55.959967,10.0,8.64,1.3599999999999994,108762
1900-01-01 17:16:56.060892,10.0,8.62,1.3800000000000008,108863
1900-01-01 17:16:56.161739,10.0,8.59,1.4100000000000001,108964
1900-01-01 17:16:56.262204,10.0,8.64,1.3599999999999994,109065
1900-01-01 17:16:56.363039,10.0,8.61,1.3900000000000006,109166
1900-01-01 17:16:56.464298,10.0,8.59,1.4100000000000001,109267
1900-01-01 17:16:56.565251,10.0,8.52,1.4800000000000004,109368
1900-01-01 17:16:56.666241,10.0,8.61,1.3900000000000006,109469
1900-01-01 17:16:56.767190,10.0,8.61,1.3900000000000006,109570
1900-01-01 17:16:56.867796,10.0,8.61,1.3900000000000006,109670
1900-01-01 17:16:56.968704,10.0,8.62,1.3800000000000008,109771
1900-01-01 17:16:57.069466,10.0,8.62,1.3800000000000008,109872
1900-01-01 17:16:57.169772,10.0,8.66,1.3399999999999999,109972
1900-01-01 17:16:57.270898,10.0,8.61,1.3900000000000006,110073
1900-01-01 17:16:57.371981,10.0,8.66,1.3399999999999999,110174
1900-01-01 17:16:57.472529,10.0,8.61,1.3900000000000006,110275
1900-01-01 17:16:57.573604,10.0,8.64,1.3599999999999994,110376
1900-01-01 17:16:57.674552,10.0,8.61,1.3900000000000006,110477
1900-01-01 17:16:57.775507,10.0,8.57,1.4299999999999997,110578
1900-01-01 17:16:57.876901,10.0,8.59,1.4100000000000001,110679
1900-01-01 17:16:57.977787,10.0,8.61,1.3900000000000006,110780
1900-01-01 17:16:58.078178,10.0,8.64,1.3599999999999994,110881
1900-01-01 17:16:58.178519,50.0,8.64,41.36,110981
1900-01-01 17:16:58.279469,50.0,8.61,41.39,111082
1900-01-01 17:16:58.379944,50.0,8.59,41.41,111182
1900-01-01 17:16:58.480749,50.0,8.52,41.480000000000004,111283
1900-01-01 17:16:58.581680,50.0,8.62,41.38,111384
1900-01-01 17:16:58.682418,50.0,9.88,40.12,111485
1900-01-01 17:16:58.783407,50.0,11.48,38.519999999999996,111586
1900-01-01 17:16:58.884730,50.0,16.85,33.15,111687
1900-01-01 17:16:58.985671,50.0,20.95,29.05,111788
1900-01-01 17:16:59.086627,50.0,23.26,26.74,111889
1900-01-01 17:16:59.188128,50.0,30.11,19.89,111991
1900-01-01 17:16:59.289195,50.0,32.48,17.520000000000003,112092
1900-01-01 17:16:59.390352,50.0,39.67,10.329999999999998,112193
1900-01-01 17:16:59.491352,50.0,44.48,5.520000000000003,112294
1900-01-01 17:16:59.592358,50.0,46.79,3.210000000000001,112395
1900-01-01 17:16:59.693329,50.0,51.14,1.1400000000000006,112496
1900-01-01 17:16:59.794183,50.0,54.95,4.950000000000003,112597
1900-01-01 17:16:59.895408,50.0,58.06,8.060000000000002,112698
1900-01-01 17:16:59.996178,50.0,60.36,10.36,112799
1900-01-01 17:17:00.097155,50.0,61.53,11.530000000000001,112900
1900-01-01 17:17:00.197988,50.0,61.04,11.04,113000
1900-01-01 17:17:00.298596,50.0,59.78,9.780000000000001,113101
1900-01-01 17:17:00.399901,50.0,58.94,8.939999999999998,113202
1900-01-01 17:17:00.500702,50.0,56.8,6.799999999999997,113303
1900-01-01 17:17:00.601550,50.0,53.23,3.229999999999997,113404
1900-01-01 17:17:00.702322,50.0,51.06,1.0600000000000023,113505
1900-01-01 17:17:00.803265,50.0,49.68,0.3200000000000003,113606
1900-01-01 17:17:00.904277,50.0,49.39,0.6099999999999994,113707
1900-01-01 17:17:01.005053,50.0,49.27,0.7299999999999969,113808
1900-01-01 17:17:01.105860,50.0,49.73,0.2700000000000031,113908
1900-01-01 17:17:01.206834,50.0,50.09,0.09000000000000341,114009
1900-01-01 17:17:01.307291,50.0,50.21,0.21000000000000085,114110
1900-01-01 17:17:01.408444,50.0,50.36,0.35999999999999943,114211
1900-01-01 17:17:01.509728,50.0,50.29,0.28999999999999915,114312
1900-01-01 17:17:01.610544,50.0,49.99,0.00999999999999801,114413
1900-01-01 17:17:01.711235,50.0,49.83,0.1700000000000017,114514
1900-01-01 17:17:01.812366,50.0,49.6,0.3999999999999986,114615
1900-01-01 17:17:01.914088,50.0,49.41,0.5900000000000034,114717
1900-01-01 17:17:02.015076,50.0,49.37,0.6300000000000026,114818
1900-01-01 17:17:02.116457,50.0,49.39,0.6099999999999994,114919
1900-01-01 17:17:02.217360,50.0,49.56,0.4399999999999977,115020
1900-01-01 17:17:02.318444,50.0,49.76,0.240000000000002,115121
1900-01-01 17:17:02.419332,50.0,49.85,0.14999999999999858,115222
1900-01-01 17:17:02.520333,50.0,49.9,0.10000000000000142,115323
1900-01-01 17:17:02.621514,50.0,50.04,0.03999999999999915,115424
1900-01-01 17:17:02.722186,50.0,50.05,0.04999999999999716,115525
1900-01-01 17:17:02.823359,50.0,50.0,0.0,115626
1900-01-01 17:17:02.924477,50.0,49.94,0.060000000000002274,115727
1900-01-01 17:17:03.025441,50.0,49.82,0.17999999999999972,115828
1900-01-01 17:17:03.126300,50.0,49.73,0.2700000000000031,115929
1900-01-01 17:17:03.227162,50.0,49.71,0.28999999999999915,116030
1900-01-01 17:17:03.328250,50.0,49.97,0.030000000000001137,116131
1900-01-01 17:17:03.429236,50.0,49.94,0.060000000000002274,116232
1900-01-01 17:17:03.529783,50.0,49.95,0.04999999999999716,116332
1900-01-01 17:17:03.630725,50.0,49.71,0.28999999999999915,116433
1900-01-01 17:17:03.731141,50.0,49.68,0.3200000000000003,116534
1900-01-01 17:17:03.832053,50.0,49.75,0.25,116635
1900-01-01 17:17:03.932968,50.0,49.8,0.20000000000000284,116735
1900-01-01 17:17:04.033555,50.0,49.82,0.17999999999999972,116836
1900-01-01 17:17:04.134507,50.0,49.85,0.14999999999999858,116937
1900-01-01 17:17:04.234940,50.0,49.75,0.25,117037
1900-01-01 17:17:04.335859,50.0,50.34,0.3400000000000034,117138
