13:55:16.712220;10.0;4.92
13:55:16.813310;10.0;5.44
13:55:16.913011;10.0;6.57
13:55:17.013281;10.0;8.21
13:55:17.112802;10.0;7.26
13:55:17.213765;10.0;8.08
13:55:17.313864;10.0;8.21
13:55:17.413425;10.0;9.85
13:55:17.512746;10.0;8.21
13:55:17.613761;10.0;8.21
13:55:17.713850;10.0;8.21
13:55:17.813669;10.0;8.21
13:55:17.913723;10.0;7.26
13:55:18.013149;10.0;8.21
13:55:18.114184;10.0;8.21
13:55:18.213604;10.0;9.85
13:55:18.313515;10.0;8.21
13:55:18.413727;10.0;8.21
13:55:18.513521;10.0;9.85
13:55:18.613675;10.0;7.26
13:55:18.713143;10.0;7.66
13:55:18.814052;10.0;9.85
13:55:18.914351;10.0;8.21
13:55:19.013614;10.0;9.07
13:55:19.113252;10.0;9.85
13:55:19.212892;10.0;7.26
13:55:19.313922;10.0;7.66
13:55:19.413693;10.0;8.21
13:55:19.513961;10.0;8.21
13:55:19.614129;10.0;8.21
13:55:19.713757;10.0;8.21
13:55:19.813882;10.0;7.26
13:55:19.913725;10.0;7.66
13:55:20.013770;10.0;7.66
13:55:20.113863;10.0;8.21
13:55:20.213951;10.0;7.26
13:55:20.313495;10.0;7.66
13:55:20.413603;10.0;8.21
13:55:20.513442;10.0;9.07
13:55:20.613415;10.0;8.21
13:55:20.713560;10.0;8.21
13:55:20.813842;10.0;8.21
13:55:20.914078;10.0;9.07
13:55:21.014112;10.0;9.85
13:55:21.113828;10.0;7.26
13:55:21.214012;10.0;8.21
13:55:21.313516;10.0;9.07
13:55:21.413657;10.0;9.85
13:55:21.513800;10.0;8.21
13:55:21.613169;10.0;9.07
13:55:21.714469;10.0;9.76
13:55:21.813588;10.0;6.60
13:55:21.913633;10.0;8.80
13:55:22.013308;10.0;8.80
13:55:22.113490;10.0;6.60
13:55:22.213768;10.0;7.81
13:55:22.313795;10.0;7.95
13:55:22.414048;10.0;8.86
13:55:22.514109;10.0;19.21
13:55:22.613746;10.0;22.76
13:55:22.713823;10.0;25.86
13:55:22.813561;10.0;29.55
13:55:22.913162;10.0;31.03
13:55:23.014057;10.0;32.32
13:55:23.113850;10.0;32.32
13:55:23.213893;10.0;31.40
13:55:23.314023;10.0;32.51
13:55:23.413629;10.0;32.83
13:55:23.513476;10.0;30.85
13:55:23.613132;10.0;32.32
13:55:23.714073;10.0;32.32
13:55:23.814169;10.0;33.25
13:55:23.914258;10.0;33.18
13:55:24.012971;10.0;32.32
13:55:24.113868;10.0;31.40
13:55:24.313944;10.0;31.23
13:55:24.413415;10.0;31.23
13:55:24.513628;10.0;33.18
13:55:24.613284;10.0;32.32
13:55:24.713303;10.0;33.25
13:55:24.913567;10.0;33.18
13:55:25.013708;10.0;31.23
13:55:25.113618;10.0;32.83
13:55:25.213694;10.0;32.66
13:55:25.313266;10.0;34.48
13:55:25.413127;10.0;32.32
13:55:25.514187;10.0;33.25
13:55:25.613895;10.0;33.18
13:55:25.713785;10.0;32.32
13:55:25.813866;10.0;33.25
13:55:25.914059;10.0;32.32
13:55:26.013487;10.0;34.48
13:55:26.113853;10.0;33.94
13:55:26.213903;10.0;32.83
13:55:26.314053;10.0;33.94
13:55:26.413520;10.0;33.25
13:55:26.513491;10.0;33.94
13:55:26.613519;10.0;34.48
13:55:26.713628;70.0;32.66
13:55:26.813449;70.0;45.26
13:55:26.913467;70.0;59.80
13:55:27.013054;70.0;62.81
13:55:27.114217;70.0;73.89
13:55:27.212744;70.0;72.59
13:55:27.313833;70.0;77.59
13:55:27.414073;70.0;77.59
13:55:27.514142;70.0;77.59
13:55:27.614351;70.0;79.20
13:55:27.713293;70.0;77.59
13:55:27.812791;70.0;79.43
13:55:27.913274;70.0;78.07
13:55:28.013626;70.0;78.07
13:55:28.113930;70.0;80.46
13:55:28.214281;70.0;79.20
13:55:28.313451;70.0;77.59
13:55:28.413549;70.0;77.59
13:55:28.513;70.0;79.43
13:55:28.813888;70.0;75.97
13:55:28.913974;70.0;72.73
13:55:29.013787;70.0;74.35
13:55:29.113804;70.0;75.74
13:55:29.213310;70.0;76.12
13:55:29.312901;70.0;76.12
13:55:29.413983;70.0;78.81
13:55:29.514162;70.0;76.22
13:55:29.614250;70.0;78.07
13:55:29.713215;70.0;78.07
13:55:29.813267;70.0;80.02
13:55:29.912995;70.0;80.02
13:55:30.014038;70.0;80.02
13:55:30.114203;70.0;77.59
13:55:30.213651;70.0;79.43
13:55:30.313216;70.0;79.20
13:55:30.412938;70.0;79.20
13:55:30.514021;70.0;79.43
13:55:30.614049;70.0;79.20
13:55:30.714022;70.0;77.59
13:55:30.813652;70.0;80.46
13:55:30.913516;70.0;78.03
13:55:31.013679;70.0;79.20
13:55:31.113158;70.0;79.20
13:55:31.214233;70.0;77.59
13:55:31.313472;70.0;79.43
13:55:31.413136;70.0;79.20
13:55:31.514231;70.0;79.43
13:55:31.612955;70.0;77.59
13:55:31.713745;70.0;77.59
13:55:31.813613;70.0;79.20
13:55:31.913536;70.0;79.20
13:55:32.013571;70.0;79.20
13:55:32.113205;70.0;77.59
13:55:32.214291;70.0;79.20
13:55:32.313369;70.0;77.59
13:55:32.413501;70.0;79.20
13:55:32.513217;70.0;79.43
13:55:32.613268;70.0;79.20
13:55:32.712791;70.0;77.59
13:55:32.813756;70.0;80.02
13:55:32.913796;70.0;79.20
13:55:33.013802;70.0;79.20
13:55:33.113434;70.0;79.43
13:55:33.213508;70.0;80.46
13:55:33.313654;70.0;79.20
13:55:33.413903;70.0;79.43
13:55:33.513623;70.0;78.07
13:55:33.613648;70.0;78.07
13:55:33.713.0;80.02
13:55:34.013304;70.0;78.54
13:55:34.113366;70.0;74.35
13:55:34.213256;70.0;75.74
13:55:34.312761;70.0;77.59
13:55:34.413469;70.0;77.59
13:55:34.513566;70.0;77.59
13:55:34.613439;70.0;77.59
13:55:34.713167;70.0;77.59
13:55:34.814217;70.0;79.43
13:55:34.913091;70.0;79.20
13:55:35.013985;70.0;77.59
13:55:35.114143;70.0;77.59
13:55:35.214169;70.0;79.43
13:55:35.313985;70.0;78.07
13:55:35.414154;70.0;79.20
13:55:35.514273;70.0;77.59
13:55:35.613315;70.0;79.43
13:55:35.713351;70.0;78.07
