08:40:05.258508;10.0;4.43
08:40:05.359238;10.0;4.43
08:40:05.460253;10.0;6.21
08:40:05.560391;10.0;8.86
08:40:05.660260;10.0;8.86
08:40:05.759900;10.0;8.28
08:40:05.859811;10.0;8.86
08:40:05.960066;10.0;8.28
08:40:06.059840;10.0;8.86
08:40:06.159256;10.0;8.86
08:40:06.260093;10.0;8.28
08:40:06.360348;10.0;8.86
08:40:06.460283;10.0;8.28
08:40:06.560385;10.0;8.86
08:40:06.660586;10.0;8.28
08:40:06.759307;10.0;8.86
08:40:06.860230;10.0;8.28
08:40:06.960560;10.0;8.80
08:40:07.059338;10.0;8.80
08:40:07.159812;10.0;8.80
08:40:07.259336;10.0;8.80
08:40:07.360038;10.0;8.80
08:40:07.459743;10.0;8.80
08:40:07.559761;10.0;6.60
08:40:07.659338;10.0;7.39
08:40:07.759784;10.0;10.34
08:40:07.859266;10.0;8.80
08:40:07.960478;10.0;8.86
08:40:08.060475;10.0;8.28
08:40:08.160195;10.0;8.80
08:40:08.260196;10.0;8.86
08:40:08.360311;10.0;8.86
08:40:08.460321;10.0;8.86
08:40:08.560169;10.0;8.86
08:40:08.660096;10.0;8.86
08:40:08.759607;10.0;8.86
08:40:08.859352;10.0;8.28
08:40:08.960558;10.0;8.86
08:40:09.059602;10.0;8.28
08:40:09.158979;10.0;8.86
08:40:09.259215;10.0;8.28
08:40:09.360488;10.0;8.80
08:40:09.460398;10.0;8.86
08:40:09.559823;10.0;8.86
08:40:09.660188;10.0;8.28
08:40:09.760037;10.0;8.80
08:40:09.860014;10.0;8.86
08:40:09.959621;10.0;8.86
08:40:10.059288;10.0;7.39
08:40:10.160031;10.0;10.34
08:40:10.260259;10.0;8.80
08:40:10.359571;10.0;8.86
08:40:10.459341;10.0;8.86
08:40:10.560302;10.0;8.28
08:40:10.660060;10.0;8.80
08:40:10.760009;10.0;8.80
08:40:10.860380;10.0;8.80
08:40:10.960213;10.0;8.80
08:40:11.059787;10.0;8.80
08:40:11.160047;10.0;8.80
08:40:11.259344;10.0;8.80
08:40:11.360155;10.0;8.86
08:40:11.460051;10.0;8.28
08:40:11.560224;10.0;8.80
08:40:11.660431;10.0;8.80
08:40:11.760073;10.0;8.86
08:40:11.860021;10.0;8.28
08:40:11.960287;10.0;8.86
08:40:12.060243;10.0;8.28
08:40:12.159927;10.0;8.80
08:40:12.260247;10.0;8.80
08:40:12.360235;10.0;8.86
08:40:12.460461;10.0;8.86
08:40:12.560481;10.0;8.28
08:40:12.660510;10.0;8.86
08:40:12.759117;10.0;8.28
08:40:12.859588;10.0;8.80
08:40:12.959121;10.0;8.80
08:40:13.059921;10.0;6.60
08:40:13.160129;10.0;8.80
08:40:13.260460;10.0;8.80
08:40:13.359975;10.0;8.80
08:40:13.459297;10.0;8.86
08:40:13.560217;10.0;8.86
08:40:13.660002;10.0;8.28
08:40:13.759642;10.0;8.86
08:40:13.858973;10.0;8.86
08:40:13.960176;10.0;8.86
08:40:14.059615;10.0;8.86
08:40:14.159224;10.0;8.86
08:40:14.260011;10.0;8.86
08:40:14.359913;10.0;8.86
08:40:14.460451;10.0;8.28
08:40:14.560:14.759922;10.0;8.86
08:40:14.859960;10.0;8.28
08:40:14.959547;10.0;16.26
08:40:15.059380;10.0;16.26
